479,,-1633,-6054,12491,-1735,216,-3814,3757,14
480,,-1514,-6158,12503,-1733,259,-3830,3748,17
481,,-1435,-6245,12479,-1736,318,-3857,3721,12
482,,-1375,-6351,12466,-1738,379,-3894,3687,12
483,,-1297,-6460,12477,-1739,430,-3933,3651,13
484,,-1191,-6557,12440,-1730,478,-3947,3631,18
485,,-1116,-6626,12443,-1732,515,-3960,3619,16
486,,-1023,-6741,12421,-1732,560,-3981,3602,15
487,,-939,-6805,12400,-1736,616,-4017,3567,13
488,,-833,-6893,12369,-1736,679,-4047,3536,14
489,,-735,-6968,12341,-1738,730,-4070,3509,13
490,,-654,-7061,12299,-1731,771,-4085,3493,17
491,,-578,-7136,12216,-1732,809,-4103,3470,13
492,,-474,-7223,12182,-1732,856,-4128,3448,16
493,,-385,-7284,12146,-1736,910,-4158,3409,12
494,,-286,-7337,12086,-1736,970,-4181,3382,12
495,,-190,-7395,12033,-1735,1025,-4199,3356,16
496,,-77,-7466,11953,-1733,1067,-4215,3325,15
497,,18,-7509,11898,-1734,1111,-4233,3301,15
498,,93,-7559,11831,-1731,1162,-4250,3271,17
499,,184,-7602,11743,-1737,1217,-4269,3231,13
500,,297,-7659,11663,-1735,1274,-4255,3175,12
501,,382,-7689,11571,-1735,1317,-4229,3091,14
502,,492,-7698,11468,-1733,1353,-4220,3013,14
503,,603,-7721,11358,-1732,1417,-4241,2993,17
504,,718,-7737,11286,-1730,1479,-4282,2998,18
505,,784,-7780,11178,-1736,1522,-4312,2974,12
506,,905,-7783,11063,-1737,1560,-4302,2914,12
507,,1017,-7762,10949,-1731,1605,-4282,2839,14
508,,1131,-7748,10819,-1733,1669,-4289,2782,15
509,,1209,-7754,10713,-1732,1735,-4308,2749,15
510,,1318,-7765,10585,-1736,1776,-4337,2724,12
511,,1438,-7778,10478,-1736,1812,-4338,2689,13
512,,1549,-7745,10360,-1736,1850,-4329,2632,11
513,,1664,-7701,10203,-1732,1905,-4322,2566,16
514,,1780,-7688,10083,-1732,1970,-4329,2512,15
515,,1885,-7669,9991,-1732,2028,-4343,2475,16
516,,1979,-7677,9863,-1736,2062,-4346,2438,13
517,,2101,-7671,9755,-1733,2096,-4339,2390,12
518,,2204,-7659,9628,-1736,2141,-4332,2326,13
519,,2323,-7648,9533,-1735,2199,-4331,2257,11
520,,2424,-7643,9427,-1733,2259,-4333,2199,14
521,,2548,-7601,9368,-1732,2309,-4328,2156,16
522,,2658,-7625,9276,-1736,2344,-4323,2116,11
523,,2749,-7657,9175,-1735,2377,-4315,2061,12
524,,2844,-7679,9121,-1738,2425,-4309,1999,11
525,,2978,-7673,9060,-1733,2483,-4303,1943,16
526,,3074,-7707,8975,-1732,2536,-4303,1886,14
527,,3183,-7713,8946,-1730,2572,-4290,1846,17
528,,3288,-7745,8892,-1738,2604,-4287,1800,11
529,,3413,-7790,8825,-1737,2639,-4281,1758,12
530,,3531,-7810,8735,-1732,2690,-4277,1705,13
531,,3659,-7820,8658,-1732,2745,-4271,1650,16
532,,3781,-7846,8600,-1732,2783,-4265,1593,13
533,,3905,-7864,8504,-1732,2819,-4254,1548,15
534,,4012,-7886,8443,-1735,2853,-4253,1504,11
535,,4137,-7908,8343,-1738,2898,-4248,1467,13
536,,4248,-7950,8240,-1732,2943,-4238,1420,15
537,,4373,-7960,8138,-1733,2983,-4226,1368,14
538,,4493,-7983,8041,-1731,3018,-4215,1310,15
539,,4589,-7996,7950,-1735,3054,-4210,1257,11
540,,4760,-8016,7879,-1735,3097,-4194,1212,12
541,,4891,-8036,7787,-1737,3135,-4185,1166,13
542,,5025,-8039,7685,-1732,3176,-4170,1116,15
543,,5134,-8081,7563,-1733,3216,-4161,1060,16
544,,5232,-8056,7480,-1729,3256,-4146,1010,17
545,,5351,-8119,7409,-1737,3293,-4137,957,13
546,,5456,-8127,7311,-1736,3327,-4125,909,12
547,,5562,-8142,7217,-1737,3365,-4115,861,11
548,,5689,-8144,7129,-1732,3400,-4093,820,15
549,,5792,-8174,7028,-1730,3431,-4075,764,15
550,,5907,-8187,6923,-1731,3459,-4052,712,15
551,,5984,-8177,6786,-1735,3490,-4038,656,12
552,,6135,-8180,6701,-1736,3515,-4018,610,13
553,,6234,-8174,6555,-1736,3541,-3999,563,11
554,,6374,-8137,6456,-1731,3572,-3969,523,15
555,,6447,-8115,6339,-1732,3606,-3945,473,16
556,,6567,-8097,6200,-1730,3634,-3924,417,16
557,,6652,-8078,6062,-1735,3663,-3904,359,11
558,,6759,-8049,5945,-1736,3693,-3881,313,12
559,,6882,-7975,5808,-1734,3721,-3859,270,13
560,,6998,-7957,5670,-1733,3748,-3833,224,15
561,,7084,-7917,5539,-1731,3775,-3809,173,15
562,,7167,-7865,5401,-1732,3802,-3784,120,15
563,,7254,-7821,5247,-1737,3832,-3765,67,12
564,,7339,-7791,5087,-1735,3857,-3739,19,11
565,,7433,-7753,4964,-1734,3886,-3708,-29,13
566,,7557,-7750,4863,-1732,3913,-3675,-92,16
567,,7671,-7769,4753,-1730,3948,-3643,-156,16
568,,7742,-7735,4626,-1737,3982,-3620,-215,13
569,,7817,-7756,4490,-1735,4003,-3596,-259,14
570,,7917,-7745,4378,-1736,4018,-3582,-299,11
571,,8018,-7708,4270,-1731,4041,-3553,-334,16
572,,8103,-7698,4163,-1730,4074,-3525,-396,16
573,,8179,-7711,4074,-1730,4105,-3484,-469,15
574,,8236,-7698,3984,-1736,4135,-3458,-543,13
575,,8283,-7698,3867,-1736,4152,-3437,-588,12
576,,8377,-7683,3759,-1736,4168,-3421,-609,11
577,,8423,-7651,3681,-1732,4187,-3395,-632,15
578,,8463,-7612,3557,-1733,4209,-3367,-690,14
579,,8513,-7555,3463,-1732,4241,-3331,-767,15
580,,8536,-7516,3361,-1737,4265,-3305,-836,11
581,,8585,-7435,3282,-1735,4283,-3277,-871,15
582,,8593,-7389,3147,-1739,4293,-3257,-891,11
583,,8593,-7330,3006,-1734,4303,-3233,-918,14
584,,8643,-7227,2902,-1735,4318,-3204,-972,14
585,,8672,-7102,2789,-1733,4339,-3153,-1044,15
586,,8663,-7037,2659,-1737,4331,-3074,-1117,12
587,,8705,-6935,2518,-1736,4290,-2996,-1162,12
588,,8685,-6825,2390,-1732,4286,-2954,-1182,18
589,,8674,-6724,2236,-1732,4319,-2946,-1208,17
590,,8680,-6613,2105,-1731,4363,-2933,-1264,14
591,,8687,-6524,1964,-1732,4365,-2870,-1337,15
592,,8680,-6406,1832,-1735,4346,-2797,-1414,12
593,,8660,-6288,1702,-1737,4337,-2748,-1462,11
594,,8630,-6132,1571,-1731,4371,-2723,-1484,17
595,,8614,-6016,1422,-1732,4394,-2698,-1517,16
596,,8601,-5903,1280,-1731,4396,-2651,-1574,16
597,,8566,-5757,1146,-1731,4382,-2577,-1645,16
598,,8531,-5643,996,-1736,4371,-2519,-1712,12
599,,8460,-5507,847,-1736,4384,-2486,-1757,12
600,,8462,-5385,741,-1733,4407,-2445,-1783,15
601,,8445,-5273,623,-1733,4406,-2399,-1827,14
602,,8401,-5165,483,-1732,4386,-2330,-1887,16
603,,8385,-5053,342,-1735,4369,-2267,-1949,12
604,,8387,-4943,209,-1736,4372,-2215,-1997,13
605,,8369,-4848,62,-1736,4380,-2171,-2038,11
606,,8389,-4771,-44,-1731,4370,-2112,-2077,17
607,,8412,-4710,-175,-1731,4348,-2047,-2132,15
608,,8430,-4674,-325,-1732,4334,-1979,-2181,17
609,,8460,-4634,-454,-1735,4331,-1933,-2234,12
610,,8500,-4587,-595,-1736,4341,-1893,-2271,12
611,,8544,-4527,-741,-1737,4338,-1849,-2315,11
612,,8602,-4486,-830,-1731,4319,-1790,-2355,15
613,,8646,-4424,-964,-1730,4305,-1729,-2399,15
614,,8704,-4373,-1111,-1731,4305,-1677,-2439,16
615,,8738,-4324,-1290,-1734,4310,-1641,-2485,11
616,,8762,-4281,-1456,-1735,4311,-1600,-2532,12
617,,8805,-4205,-1579,-1736,4300,-1553,-2577,11
618,,8860,-4114,-1726,-1730,4288,-1497,-2615,15
619,,8887,-4021,-1860,-1730,4285,-1447,-2654,16
620,,8919,-3959,-2049,-1731,4282,-1401,-2692,15
621,,8923,-3863,-2213,-1733,4282,-1362,-2736,14
622,,8976,-3791,-2344,-1735,4268,-1317,-2778,13
623,,8984,-3672,-2546,-1732,4256,-1261,-2815,15
624,,9017,-3558,-2705,-1730,4241,-1207,-2852,15
625,,9044,-3482,-2865,-1734,4227,-1159,-2899,12
626,,9092,-3368,-3026,-1731,4222,-1109,-2936,16
627,,9143,-3252,-3193,-1734,4214,-1059,-2977,13
628,,9153,-3154,-3371,-1735,4198,-1005,-3017,12
629,,9183,-3081,-3547,-1733,4183,-954,-3061,12
630,,9223,-2964,-3703,-1731,4167,-904,-3097,15
631,,9271,-2847,-3841,-1728,4162,-849,-3134,18
632,,9278,-2756,-4018,-1733,4146,-799,-3178,14
633,,9320,-2678,-4159,-1736,4126,-743,-3217,12
634,,9362,-2587,-4286,-1731,4115,-686,-3245,16
635,,9351,-2471,-4435,-1729,4092,-640,-3280,15
636,,9366,-2400,-4572,-1730,4080,-594,-3313,14
637,,9369,-2285,-4743,-1732,4064,-549,-3355,12
638,,9387,-2193,-4872,-1734,4052,-497,-3395,12
639,,9403,-2086,-5017,-1735,4033,-444,-3434,12
640,,9394,-1941,-5172,-1734,4012,-391,-3465,12
641,,9387,-1829,-5285,-1730,3993,-336,-3487,16
642,,9367,-1704,-5440,-1729,3970,-289,-3519,16
643,,9372,-1606,-5584,-1726,3943,-231,-3545,16
644,,9422,-1491,-5752,-1732,3901,-173,-3577,12
645,,9426,-1405,-5905,-1732,3863,-124,-3602,13
646,,9438,-1273,-6044,-1734,3857,-80,-3630,12
647,,9464,-1151,-6167,-1729,3851,-30,-3660,14
648,,9476,-1058,-6325,-1730,3815,32,-3693,17
649,,9485,-965,-6485,-1727,3767,97,-3739,15
650,,9522,-882,-6610,-1738,3736,143,-3774,3
651,,9518,-788,-6738,-1732,3737,185,-3779,13
652,,9543,-711,-6865,-1731,3719,225,-3793,14
653,,9571,-599,-6959,-1729,3682,283,-3825,15
654,,9570,-519,-7061,-1730,3643,355,-3862,16
655,,9575,-441,-7189,-1729,3614,411,-3894,15
656,,9561,-355,-7316,-1731,3602,449,-3916,14
657,,9577,-264,-7415,-1734,3581,483,-3930,11
658,,9550,-194,-7506,-1730,3554,538,-3951,14
659,,9548,-95,-7601,-1727,3510,600,-3975,15
660,,9521,-2,-7673,-1726,3476,655,-3999,16
661,,9497,96,-7776,-1728,3458,699,-4010,18
662,,9475,211,-7887,-1732,3431,727,-4030,13
663,,9439,309,-7965,-1732,3396,774,-4040,11
664,,9403,437,-8034,-1729,3359,831,-4052,14
665,,9302,546,-8113,-1728,3320,885,-4076,14
666,,9241,671,-8191,-1729,3295,934,-4094,15
667,,9227,784,-8269,-1732,3265,977,-4106,12
668,,9168,860,-8318,-1733,3217,1030,-4116,12
669,,9095,994,-8370,-1734,3168,1087,-4126,11
670,,9026,1099,-8423,-1729,3125,1143,-4136,16
671,,8936,1201,-8462,-1728,3091,1195,-4152,14
672,,8863,1315,-8508,-1729,3059,1243,-4171,15
673,,8783,1417,-8530,-1733,3019,1301,-4188,12
674,,8680,1536,-8552,-1735,2970,1359,-4190,14
675,,8603,1629,-8624,-1737,2922,1401,-4199,11
676,,8492,1721,-8645,-1732,2875,1453,-4205,14
677,,8398,1828,-8625,-1729,2839,1506,-4217,15
678,,8330,1934,-8610,-1731,2790,1557,-4229,19
679,,8224,2047,-8701,-1723,2763,1639,-4207,15
680,,8008,2041,-9409,-1709,2888,1896,-3887,13
681,,7432,1658,-10723,-1711,3149,2281,-3234,7
682,,6849,1265,-11708,-1722,2934,1987,-3108,11
683,,6877,1528,-12124,-1739,2277,1282,-3783,12
684,,7624,2375,-11955,-1753,1849,1268,-4583,18
685,,8592,3349,-11540,-1755,1654,1585,-5070,15
686,,9164,4072,-11216,-1750,1873,1853,-4884,12
687,,9397,4517,-11011,-1749,2254,1822,-4354,14
688,,9476,4885,-10770,-1742,2230,1480,-4115,14
689,,9401,5186,-10513,-1739,2204,1794,-4154,14
690,,9214,5368,-10265,-1736,2180,2339,-4452,16
691,,8911,5492,-10114,-1737,2166,2422,-4717,14
692,,8454,5471,-10004,-1737,2446,2446,-4488,11
693,,7971,5409,-9889,-1732,2527,2322,-4128,15
694,,7532,5341,-9828,-1732,2217,2219,-4022,15
695,,7161,5353,-9736,-1734,1954,2507,-4127,15
696,,6840,5369,-9639,-1737,1853,2690,-4390,14
697,,6619,5390,-9570,-1738,1918,2613,-4535,12
698,,6407,5396,-9520,-1741,2014,2548,-4388,11
699,,6288,5441,-9508,-1736,1867,2526,-4147,14
700,,6194,5435,-9537,-1736,1586,2637,-4016,16
701,,6161,5511,-9598,-1736,1432,2799,-4050,16
702,,6190,5578,-9702,-1741,1455,2825,-4200,12
703,,6226,5640,-9765,-1740,1559,2802,-4274,12
704,,6288,5672,-9885,-1741,1526,2811,-4223,12
705,,6368,5723,-9978,-1731,1330,2869,-4104,16
706,,6414,5770,-10062,-1733,1162,2955,-4029,16
707,,6400,5860,-10148,-1732,1149,2983,-4065,15
708,,6387,5912,-10233,-1737,1238,2967,-4163,13
709,,6385,6029,-10274,-1735,1289,2995,-4223,13
710,,6369,6150,-10311,-1736,1202,3062,-4191,14
711,,6315,6263,-10339,-1733,1058,3135,-4094,14
712,,6215,6356,-10346,-1731,990,3168,-4021,15
713,,6134,6510,-10372,-1731,1000,3152,-4034,16
714,,6004,6671,-10412,-1737,1028,3157,-4109,13
715,,5900,6840,-10455,-1737,983,3203,-4166,12
716,,5770,6977,-10456,-1736,886,3283,-4138,15
717,,5647,7137,-10455,-1734,786,3325,-4050,14
718,,5528,7338,-10457,-1733,726,3303,-3988,14
719,,5467,7534,-10469,-1734,722,3323,-3973,17
720,,5367,7668,-10483,-1737,706,3407,-4004,13
721,,5281,7819,-10517,-1737,617,3453,-4030,13
722,,5192,7953,-10550,-1735,533,3496,-3987,15
723,,5107,8110,-10527,-1733,480,3547,-3929,15
724,,5034,8246,-10558,-1731,421,3550,-3927,17
725,,4974,8376,-10558,-1737,384,3564,-3926,13
726,,4896,8472,-10539,-1737,358,3616,-3887,12
727,,4808,8573,-10569,-1739,295,3656,-3849,12
728,,4739,8625,-10578,-1734,220,3691,-3816,15
729,,4673,8708,-10557,-1733,175,3720,-3792,15
730,,4576,8806,-10536,-1731,143,3729,-3789,16
731,,4473,8890,-10539,-1737,114,3755,-3781,14
732,,4371,8992,-10502,-1737,74,3793,-3743,12
733,,4285,9082,-10504,-1738,3,3830,-3708,11
734,,4169,9197,-10507,-1733,-73,3860,-3673,14
735,,4087,9278,-10521,-1733,-125,3886,-3649,16
736,,3990,9371,-10516,-1731,-150,3900,-3638,16
737,,3881,9465,-10488,-1736,-190,3914,-3634,11
738,,3797,9547,-10457,-1737,-245,3944,-3604,12
739,,3711,9628,-10465,-1739,-313,3987,-3559,11
740,,3621,9727,-10451,-1733,-374,4025,-3517,15
741,,3539,9812,-10458,-1733,-413,4043,-3497,14
742,,3440,9866,-10471,-1733,-447,4054,-3488,15
743,,3331,9955,-10434,-1737,-493,4065,-3482,14
744,,3259,10041,-10425,-1741,-561,4088,-3461,7
745,,3190,10121,-10355,-1735,-620,4129,-3417,15
746,,3079,10225,-10317,-1734,-674,4150,-3384,15
747,,3009,10288,-10251,-1732,-715,4177,-3361,15
748,,2911,10348,-10224,-1732,-746,4190,-3339,15
749,,2804,10420,-10203,-1737,-787,4210,-3322,11
750,,2689,10496,-10153,-1737,-843,4231,-3295,12
751,,2590,10581,-10087,-1734,-908,4257,-3259,15
752,,2542,10658,-10044,-1735,-968,4280,-3225,15
753,,2435,10684,-9988,-1733,-1011,4298,-3196,16
754,,2328,10718,-9908,-1732,-1051,4302,-3173,16
755,,2225,10780,-9828,-1737,-1098,4303,-3140,12
756,,2129,10816,-9716,-1737,-1151,4284,-3066,12
757,,2014,10855,-9647,-1733,-1193,4281,-2965,15
758,,1906,10885,-9546,-1732,-1252,4291,-2908,16
759,,1833,10904,-9474,-1733,-1312,4315,-2901,17
760,,1716,10933,-9383,-1736,-1360,4344,-2906,12
761,,1608,10963,-9301,-1738,-1404,4340,-2881,13
762,,1508,10995,-9184,-1738,-1452,4328,-2813,11
763,,1422,11007,-9067,-1734,-1515,4333,-2730,15
764,,1339,11056,-8957,-1734,-1584,4335,-2679,15
765,,1243,11083,-8823,-1733,-1629,4347,-2653,17
766,,1131,11120,-8715,-1739,-1658,4360,-2637,14
767,,1034,11135,-8602,-1738,-1690,4362,-2601,12
768,,929,11138,-8503,-1740,-1746,4362,-2539,11
769,,824,11164,-8370,-1735,-1816,4359,-2468,14
770,,745,11188,-8230,-1733,-1874,4365,-2413,17
771,,624,11212,-8093,-1733,-1909,4376,-2376,17
772,,526,11245,-7969,-1731,-1929,4384,-2339,20
773,,390,11252,-7893,-1735,-1972,4375,-2299,16
774,,245,11265,-7783,-1739,-2030,4369,-2234,11
775,,114,11271,-7682,-1735,-2088,4373,-2158,13
776,,-1,11299,-7588,-1735,-2133,4375,-2100,16
777,,-167,11340,-7491,-1736,-2161,4363,-2057,14
778,,-327,11359,-7410,-1739,-2196,4355,-2024,12
779,,-457,11401,-7350,-1739,-2239,4348,-1975,12
780,,-647,11463,-7255,-1734,-2287,4351,-1905,16
781,,-782,11508,-7183,-1735,-2344,4341,-1846,15
782,,-939,11578,-7150,-1733,-2389,4327,-1793,14
783,,-1075,11649,-7047,-1735,-2433,4309,-1754,13
784,,-1206,11736,-6961,-1738,-2480,4307,-1721,13
785,,-1340,11828,-6900,-1741,-2533,4302,-1679,11
786,,-1468,11921,-6833,-1737,-2583,4306,-1620,15
787,,-1585,11977,-6731,-1736,-2631,4288,-1559,14
788,,-1714,12058,-6640,-1735,-2678,4276,-1504,15
789,,-1817,12140,-6557,-1741,-2721,4269,-1467,10
790,,-1929,12247,-6460,-1739,-2759,4270,-1426,14
791,,-2030,12320,-6380,-1740,-2804,4259,-1384,11
792,,-2151,12417,-6285,-1735,-2840,4249,-1323,14
793,,-2247,12485,-6199,-1737,-2879,4239,-1264,15
794,,-2364,12568,-6120,-1738,-2929,4226,-1215,13
795,,-2456,12673,-6034,-1741,-2967,4215,-1168,14
796,,-2575,12765,-5923,-1740,-3006,4201,-1126,12
797,,-2674,12884,-5845,-1740,-3046,4189,-1079,11
798,,-2763,12978,-5748,-1736,-3074,4178,-1016,16
799,,-2877,13073,-5679,-1736,-3114,4163,-959,15
800,,-2958,13141,-5597,-1738,-3157,4150,-911,16
801,,-3089,13251,-5487,-1742,-3198,4135,-876,10
802,,-3176,13332,-5411,-1740,-3232,4125,-833,13
803,,-3281,13434,-5305,-1743,-3265,4112,-787,12
804,,-3376,13499,-5182,-1737,-3297,4094,-733,15
805,,-3485,13610,-5068,-1738,-3337,4077,-675,13
806,,-3604,13688,-4975,-1737,-3370,4061,-621,16
807,,-3714,13785,-4858,-1743,-3408,4037,-578,13
808,,-3826,13878,-4745,-1746,-3438,4011,-536,8
809,,-3918,13977,-4613,-1741,-3463,3996,-485,15
810,,-4024,14092,-4495,-1736,-3495,3964,-434,16
811,,-4111,14185,-4346,-1740,-3528,3937,-377,16
812,,-4215,14272,-4233,-1738,-3554,3917,-323,16
813,,-4311,14370,-4114,-1743,-3591,3888,-280,14
814,,-4379,14484,-3986,-1743,-3623,3855,-240,13
815,,-4481,14605,-3853,-1741,-3652,3833,-193,13
816,,-4542,14672,-3699,-1740,-3681,3801,-140,16
817,,-4624,14819,-3561,-1738,-3711,3779,-85,15
818,,-4676,14922,-3407,-1738,-3737,3756,-32,17
819,,-4778,15061,-3257,-1745,-3770,3725,8,12
820,,-4887,15198,-3139,-1749,-3805,3685,55,9
821,,-4962,15371,-3018,-1740,-3831,3650,128,15
822,,-5031,15535,-2924,-1739,-3856,3626,200,15
823,,-5117,15691,-2785,-1739,-3877,3607,250,15
824,,-5230,15859,-2664,-1746,-3906,3577,270,12
825,,-5313,16001,-2538,-1744,-3922,3559,304,13
826,,-5373,16166,-2412,-1745,-3940,3534,361,12
827,,-5467,16326,-2314,-1736,-3970,3502,440,18
828,,-5552,16454,-2207,-1741,-4002,3467,514,13
829,,-5601,16596,-2087,-1739,-4020,3443,563,15
830,,-5675,16727,-1963,-1744,-4038,3422,580,13
831,,-5744,16858,-1863,-1742,-4045,3403,602,12
832,,-5826,16953,-1745,-1746,-4060,3377,648,12
833,,-5889,17011,-1612,-1740,-4077,3331,723,13
834,,-5952,17092,-1470,-1739,-4096,3293,797,14
835,,-5981,17179,-1332,-1741,-4109,3263,843,16
836,,-6053,17228,-1191,-1743,-4125,3245,862,14
837,,-6087,17275,-1050,-1745,-4139,3224,885,11
838,,-6126,17338,-876,-1741,-4145,3195,941,15
839,,-6147,17350,-765,-1745,-4158,3138,1008,9
840,,-6184,17365,-624,-1740,-4170,3100,1086,16
841,,-6212,17395,-489,-1739,-4183,3067,1136,15
842,,-6261,17407,-361,-1743,-4200,3037,1163,11
843,,-6256,17373,-206,-1744,-4206,3004,1195,12
844,,-6263,17390,-65,-1742,-4206,2968,1251,15
845,,-6250,17368,58,-1742,-4215,2920,1324,17
846,,-6280,17353,214,-1739,-4228,2879,1389,15
847,,-6316,17315,330,-1740,-4246,2837,1435,15
848,,-6304,17279,457,-1744,-4251,2801,1468,12
849,,-6307,17240,617,-1746,-4249,2763,1509,12
850,,-6272,17153,727,-1739,-4249,2715,1567,15
851,,-6244,17121,877,-1740,-4254,2674,1630,16
852,,-6279,17059,1012,-1737,-4267,2626,1689,17
853,,-6284,16996,1140,-1746,-4278,2580,1734,12
854,,-6271,16907,1279,-1744,-4276,2540,1774,12
855,,-6258,16827,1411,-1745,-4271,2495,1811,11
856,,-6258,16749,1557,-1740,-4268,2450,1858,15
857,,-6244,16643,1734,-1740,-4268,2401,1916,16
858,,-6248,16553,1890,-1738,-4263,2350,1978,16
859,,-6246,16487,2020,-1744,-4262,2297,2024,12
860,,-6283,16399,2188,-1745,-4257,2243,2062,12
861,,-6299,16327,2310,-1743,-4246,2191,2101,12
862,,-6362,16247,2474,-1740,-4231,2144,2152,14
863,,-6428,16153,2619,-1740,-4223,2095,2208,16
864,,-6477,16080,2769,-1741,-4222,2044,2262,17
865,,-6525,16018,2920,-1743,-4222,1992,2307,14
866,,-6591,15942,3072,-1745,-4216,1943,2350,14
867,,-6675,15865,3224,-1745,-4203,1894,2385,12
868,,-6747,15785,3366,-1739,-4188,1849,2430,14
869,,-6814,15697,3530,-1741,-4185,1799,2475,15
870,,-6875,15594,3694,-1740,-4183,1749,2527,15
871,,-6954,15514,3865,-1744,-4184,1707,2571,13
872,,-7019,15396,4025,-1745,-4174,1659,2613,13
873,,-7105,15295,4192,-1742,-4165,1615,2653,14
874,,-7173,15158,4344,-1739,-4157,1568,2693,15
875,,-7228,15034,4477,-1739,-4157,1524,2738,14
876,,-7293,14886,4661,-1739,-4148,1479,2783,16
877,,-7359,14746,4856,-1744,-4147,1434,2825,12
878,,-7419,14581,5013,-1744,-4134,1390,2864,12
879,,-7501,14438,5190,-1741,-4120,1345,2903,17
880,,-7555,14268,5352,-1741,-4109,1293,2938,15
881,,-7615,14101,5539,-1737,-4097,1249,2986,17
882,,-7677,13919,5699,-1745,-4091,1198,3024,12
883,,-7739,13705,5873,-1743,-4083,1149,3066,12
884,,-7796,13534,6042,-1741,-4065,1099,3107,15
885,,-7838,13361,6232,-1739,-4044,1053,3147,16
886,,-7914,13149,6384,-1740,-4033,1005,3187,15
887,,-7968,12972,6541,-1738,-4020,954,3225,17
888,,-8032,12796,6706,-1744,-4011,898,3262,11
889,,-8113,12600,6841,-1743,-3994,851,3303,13
890,,-8165,12418,7014,-1744,-3979,799,3335,12
891,,-8213,12208,7184,-1739,-3951,755,3372,16
892,,-8265,11997,7333,-1736,-3930,710,3415,18
893,,-8354,11783,7470,-1739,-3922,656,3450,15
894,,-8385,11581,7621,-1742,-3900,608,3483,15
895,,-8459,11369,7780,-1743,-3877,557,3520,14
896,,-8505,11147,7917,-1742,-3858,504,3554,12
897,,-8529,10899,8063,-1738,-3831,453,3589,15
898,,-8586,10695,8198,-1738,-3809,404,3626,15
899,,-8651,10513,8322,-1738,-3787,353,3659,16
900,,-8726,10272,8478,-1742,-3759,297,3681,12
901,,-8826,10056,8613,-1741,-3713,238,3701,11
902,,-8901,9834,8774,-1739,-3680,186,3725,17
903,,-8937,9618,8916,-1735,-3672,147,3762,17
904,,-9012,9398,9031,-1740,-3666,104,3803,14
905,,-9117,9210,9156,-1737,-3621,43,3847,18
906,,-9216,8990,9274,-1740,-3580,-31,3868,12
907,,-9288,8777,9398,-1740,-3551,-84,3878,11
908,,-9331,8603,9545,-1740,-3543,-113,3894,14
909,,-9433,8384,9657,-1738,-3531,-147,3921,15
910,,-9504,8188,9794,-1735,-3498,-205,3957,18
911,,-9535,7966,9891,-1738,-3452,-280,3991,17
912,,-9627,7779,10009,-1741,-3415,-329,4010,12
913,,-9665,7555,10116,-1743,-3414,-368,4024,9
914,,-9687,7330,10218,-1737,-3396,-400,4043,14
915,,-9728,7143,10325,-1737,-3362,-459,4067,14
916,,-9756,6922,10431,-1736,-3321,-527,4097,16
917,,-9781,6716,10524,-1732,-3283,-573,4130,20
918,,-9796,6504,10607,-1742,-3274,-616,4138,12
919,,-9816,6286,10694,-1743,-3255,-657,4146,12
920,,-9816,6068,10756,-1738,-3209,-712,4160,15
921,,-9830,5880,10816,-1737,-3163,-779,4178,15
922,,-9792,5705,10871,-1737,-3123,-832,4201,16
923,,-9763,5513,10927,-1741,-3104,-878,4220,13
924,,-9720,5314,10984,-1740,-3074,-922,4230,13
925,,-9722,5110,11036,-1741,-3034,-979,4231,12
926,,-9666,4921,11071,-1735,-2985,-1039,4239,15
927,,-9629,4713,11104,-1735,-2938,-1093,4255,15
928,,-9576,4559,11159,-1733,-2904,-1137,4272,16
929,,-9555,4369,11173,-1738,-2881,-1193,4284,13
930,,-9473,4194,11208,-1737,-2838,-1248,4294,12
931,,-9404,4002,11241,-1739,-2782,-1304,4303,11
932,,-9328,3814,11246,-1733,-2729,-1353,4312,15
933,,-9268,3641,11252,-1733,-2688,-1407,4320,17
934,,-9188,3474,11241,-1733,-2650,-1456,4325,17
935,,-9097,3292,11264,-1736,-2613,-1513,4329,12
936,,-9038,3117,11289,-1737,-2560,-1570,4335,12
937,,-8943,2996,11307,-1735,-2504,-1619,4343,15
938,,-8861,2803,11328,-1733,-2458,-1665,4345,16
939,,-8804,2609,11294,-1730,-2415,-1717,4344,15
940,,-8702,2418,11302,-1731,-2371,-1765,4355,16
941,,-8625,2237,11321,-1735,-2325,-1818,4356,12
942,,-8520,2049,11316,-1734,-2276,-1870,4351,10
943,,-8410,1905,11315,-1733,-2217,-1913,4352,14
944,,-8334,1708,11345,-1731,-2171,-1956,4344,15
945,,-8231,1504,11368,-1729,-2118,-2003,4342,18
946,,-8134,1313,11392,-1735,-2067,-2057,4339,12
947,,-8065,1124,11408,-1734,-2020,-2111,4334,12
948,,-7994,912,11467,-1735,-1964,-2160,4330,13
949,,-7916,729,11525,-1731,-1908,-2205,4323,13
950,,-7843,546,11581,-1729,-1849,-2246,4318,17
951,,-7769,343,11621,-1729,-1793,-2294,4310,16
952,,-7727,169,11703,-1733,-1739,-2351,4298,13
953,,-7674,-33,11773,-1733,-1686,-2399,4293,12
954,,-7614,-180,11829,-1732,-1640,-2445,4288,11
955,,-7565,-356,11903,-1728,-1590,-2487,4288,15
956,,-7533,-543,11988,-1727,-1537,-2534,4282,15
957,,-7457,-711,12060,-1729,-1478,-2581,4280,16
958,,-7441,-896,12135,-1732,-1429,-2635,4269,13
